cod_cliente;Escolaridade;Tem Filhos;Salário;Idade;Estado Civil;Profissão;Número de Cartões de Crédito;cod_estado
3548;Médio;Não;3028.39;42.83;Divorciado;Professor;3;25
3549;Pós-Graduação;Sim;3124.66;32.29;Viúvo;Outros;0;4
3550;Pós-Graduação;Sim;3428.48;33.6;Viúvo;Outros;3;22
3551;Fundamental;Sim;6043.38;72.07;Solteiro;Outros;3;1
3552;Pós-Graduação;Sim;1453.01;74.64;Solteiro;Advogado;1;4
3553;Superior;Sim;3964.39;41.98;Solteiro;Médico;1;27
3554;Fundamental;Sim;3334.16;31.36;Casado;Artista;2;25
3555;Fundamental;Sim;3346.23;58.9;Divorciado;Empresário;1;20
3556;Fundamental;Não;8262.12;50.57;Solteiro;Artista;3;4
3557;Fundamental;Não;3580.5;77.95;Viúvo;Outros;1;26
3558;Pós-Graduação;Não;6177.95;31.84;Viúvo;Estudante;0;1
3559;Superior;Não;1115.68;37.7;Solteiro;Outros;2;20
3560;Superior;Sim;3404.45;46.53;Viúvo;Estudante;2;19
3561;Pós-Graduação;Sim;3753.01;30.98;Divorciado;Advogado;0;11
3562;Médio;Não;6842.78;60.0;Viúvo;Empresário;1;23
3563;Pós-Graduação;Sim;6012.26;72.1;Solteiro;Empresário;0;5
3564;Médio;Não;5580.48;45.8;Solteiro;Estudante;0;22
3565;Pós-Graduação;Não;5369.63;39.61;Solteiro;Artista;2;13
3566;Fundamental;Sim;8144.28;53.88;Casado;Estudante;3;1
3567;Médio;Sim;5671.28;29.21;Viúvo;Engenheiro;3;20
3568;Médio;Não;1274.75;42.61;Viúvo;Artista;1;17
3569;Superior;Sim;5514.01;77.06;Divorciado;Engenheiro;2;12
3570;Pós-Graduação;Não;3806.25;60.61;Casado;Advogado;1;8
3571;Médio;Sim;5445.89;79.14;Viúvo;Empresário;0;8
3572;Pós-Graduação;Não;5601.63;68.68;Divorciado;Engenheiro;3;25
3573;Superior;Sim;3619.83;70.17;Viúvo;Professor;1;9
3574;Médio;Sim;5316.75;46.87;Viúvo;Estudante;2;22
3575;Pós-Graduação;Sim;3369.57;47.58;Casado;Outros;1;21
3576;Pós-Graduação;Não;9276.89;45.98;Solteiro;Advogado;1;24
3577;Pós-Graduação;Não;9326.25;77.6;Casado;Advogado;1;17
3578;Pós-Graduação;Sim;5036.19;59.32;Solteiro;Outros;0;25
3579;Médio;Sim;6433.7;33.55;Divorciado;Professor;3;5
3580;Médio;Sim;9950.61;57.08;Viúvo;Outros;3;7
3581;Superior;Não;1752.15;58.42;Divorciado;Outros;2;21
3582;Superior;Sim;4405.99;23.06;Casado;Advogado;0;4
3583;Médio;Sim;6567.28;51.29;Solteiro;Outros;1;20
3584;Superior;Não;7262.5;79.65;Casado;Professor;0;2
3585;Pós-Graduação;Não;8056.92;24.7;Casado;Artista;2;9
3586;Médio;Não;5435.36;79.19;Divorciado;Advogado;3;13
3587;Médio;Não;9304.99;20.15;Viúvo;Outros;1;4
3588;Superior;Sim;2763.02;48.13;Viúvo;Empresário;2;16
3589;Superior;Não;6845.79;23.94;Casado;Médico;0;15
3590;Pós-Graduação;Sim;7422.99;43.55;Solteiro;Outros;2;20
3591;Médio;Sim;3870.05;30.22;Solteiro;Professor;2;26
3592;Pós-Graduação;Não;5588.4;37.95;Casado;Engenheiro;2;23
3593;Superior;Não;2493.14;69.51;Viúvo;Engenheiro;1;14
3594;Superior;Não;5532.61;21.74;Viúvo;Artista;0;14
3595;Superior;Sim;1076.25;65.17;Divorciado;Estudante;1;21
3596;Pós-Graduação;Sim;7428.57;25.38;Solteiro;Estudante;0;12
3597;Médio;Não;1521.76;18.44;Casado;Professor;2;26
3598;Médio;Não;2542.71;62.65;Divorciado;Professor;0;6
3599;Fundamental;Sim;2526.12;36.68;Solteiro;Estudante;0;6
3600;Superior;Sim;6633.58;54.07;Casado;Estudante;0;19
3601;Fundamental;Sim;3590.02;63.59;Viúvo;Estudante;2;3
3602;Superior;Sim;1462.58;37.55;Divorciado;Professor;0;14
3603;Fundamental;Não;8914.93;79.74;Viúvo;Empresário;1;3
3604;Fundamental;Sim;3668.92;53.77;Casado;Médico;2;20
3605;Médio;Sim;9537.03;68.01;Divorciado;Professor;3;1
3606;Fundamental;Não;6806.05;31.52;Solteiro;Advogado;2;8
3607;Médio;Sim;2259.35;43.42;Divorciado;Artista;2;7
3608;Fundamental;Não;8108.6;22.83;Casado;Engenheiro;0;6
3609;Médio;Sim;2260.21;63.21;Casado;Artista;1;27
3610;Superior;Não;4321.48;25.86;Solteiro;Médico;0;22
3611;Pós-Graduação;Não;3938.07;36.45;Solteiro;Estudante;1;10
3612;Fundamental;Não;5621.24;60.07;Casado;Estudante;0;9
3613;Pós-Graduação;Sim;4374.74;77.96;Viúvo;Outros;0;23
3614;Pós-Graduação;Sim;9085.42;71.11;Viúvo;Engenheiro;0;10
3615;Fundamental;Não;3217.71;63.7;Casado;Advogado;2;25
3616;Pós-Graduação;Sim;9384.19;26.61;Solteiro;Médico;0;19
3617;Médio;Sim;3348.88;45.4;Viúvo;Empresário;1;11
3618;Médio;Não;9862.21;71.36;Solteiro;Artista;2;4
3619;Pós-Graduação;Sim;2147.05;69.51;Viúvo;Engenheiro;3;19
3620;Pós-Graduação;Não;1688.42;30.84;Solteiro;Médico;2;10
3621;Pós-Graduação;Não;9543.91;64.59;Divorciado;Estudante;2;15
3622;Médio;Não;4228.42;51.99;Casado;Empresário;3;9
3623;Pós-Graduação;Sim;6085.92;76.27;Solteiro;Professor;2;19
3624;Superior;Sim;4223.96;78.65;Viúvo;Outros;3;13
3625;Pós-Graduação;Não;8113.29;67.42;Viúvo;Empresário;1;19
3626;Superior;Não;3885.43;35.42;Viúvo;Outros;3;5
3627;Superior;Sim;5365.46;56.94;Divorciado;Artista;3;24
3628;Fundamental;Não;8525.74;59.54;Solteiro;Engenheiro;3;11
3629;Superior;Não;8541.98;50.58;Viúvo;Empresário;1;10
3630;Fundamental;Não;2217.42;57.38;Solteiro;Artista;2;8
3631;Pós-Graduação;Não;5637.13;53.38;Viúvo;Engenheiro;1;20
3632;Médio;Não;4524.23;52.06;Viúvo;Professor;3;6
3633;Fundamental;Sim;2938.96;29.28;Viúvo;Empresário;0;27
3634;Superior;Não;9146.69;64.44;Solteiro;Professor;1;21
3635;Pós-Graduação;Sim;9448.66;79.64;Solteiro;Empresário;3;2
3636;Fundamental;Sim;1684.8;67.8;Solteiro;Empresário;3;27
3637;Médio;Não;4474.6;69.77;Casado;Estudante;3;26
3638;Fundamental;Sim;7611.1;74.96;Divorciado;Médico;1;23
3639;Médio;Sim;9731.21;24.26;Casado;Professor;3;10
3640;Fundamental;Não;4791.3;55.94;Divorciado;Artista;3;3
3641;Superior;Sim;7992.42;63.73;Divorciado;Médico;3;22
3642;Fundamental;Sim;2196.41;66.05;Solteiro;Engenheiro;0;11
3643;Fundamental;Sim;3654.05;37.23;Casado;Professor;0;2
3644;Fundamental;Não;1478.86;75.83;Solteiro;Artista;3;14
3645;Pós-Graduação;Não;6904.19;35.78;Casado;Artista;3;7
3646;Superior;Não;5385.74;67.58;Divorciado;Médico;1;3
3647;Pós-Graduação;Não;1759.46;65.28;Viúvo;Advogado;0;13
3648;Pós-Graduação;Sim;9125.14;41.76;Divorciado;Estudante;2;16
3649;Fundamental;Não;6775.18;32.05;Solteiro;Artista;3;3
3650;Fundamental;Não;6087.83;44.04;Viúvo;Médico;0;20
3651;Fundamental;Não;1164.19;71.3;Solteiro;Artista;0;4
3652;Superior;Não;3156.65;73.35;Divorciado;Artista;2;20
3653;Médio;Sim;3144.54;49.79;Casado;Advogado;1;5
3654;Médio;Não;5451.93;46.51;Casado;Engenheiro;0;26
3655;Fundamental;Não;7914.15;39.75;Divorciado;Advogado;0;22
3656;Superior;Sim;6912.05;49.09;Solteiro;Empresário;1;7
3657;Médio;Não;1723.09;24.49;Divorciado;Engenheiro;0;11
3658;Superior;Não;3566.05;78.57;Solteiro;Advogado;3;19
3659;Pós-Graduação;Não;6737.38;47.26;Casado;Engenheiro;2;1
3660;Pós-Graduação;Não;8471.8;34.51;Casado;Médico;0;22
3661;Superior;Não;6096.29;19.21;Viúvo;Estudante;3;10
3662;Médio;Sim;3595.29;40.62;Divorciado;Artista;0;1
3663;Fundamental;Sim;7878.26;41.27;Solteiro;Outros;2;17
3664;Pós-Graduação;Não;5552.46;72.58;Casado;Outros;2;14
3665;Superior;Não;9034.91;22.6;Casado;Professor;3;11
3666;Pós-Graduação;Não;2024.17;44.43;Casado;Engenheiro;1;12
3667;Pós-Graduação;Sim;4720.98;44.97;Solteiro;Médico;1;4
3668;Fundamental;Não;4168.38;54.5;Divorciado;Advogado;2;14
3669;Médio;Não;9061.06;76.46;Divorciado;Outros;0;12
3670;Médio;Não;8384.83;44.5;Solteiro;Engenheiro;0;8
3671;Fundamental;Não;5400.0;56.6;Viúvo;Advogado;2;3
3672;Médio;Não;9536.22;58.16;Casado;Engenheiro;2;10
3673;Pós-Graduação;Não;7814.54;67.55;Casado;Empresário;0;12
3674;Pós-Graduação;Sim;5829.94;35.4;Solteiro;Médico;0;12
3675;Superior;Não;9469.9;57.51;Viúvo;Artista;1;11
3676;Fundamental;Sim;1234.32;23.22;Viúvo;Médico;2;17
3677;Superior;Não;8383.35;77.7;Solteiro;Advogado;1;2
3678;Pós-Graduação;Sim;1481.34;57.16;Viúvo;Médico;3;6
3679;Pós-Graduação;Não;2626.3;66.99;Solteiro;Professor;3;4
3680;Superior;Não;6355.2;24.03;Solteiro;Artista;2;2
3681;Superior;Sim;4014.49;55.2;Casado;Professor;2;17
3682;Superior;Sim;4598.09;56.06;Viúvo;Engenheiro;0;11
3683;Pós-Graduação;Não;6269.66;58.75;Solteiro;Estudante;0;27
3684;Médio;Não;7271.95;64.69;Solteiro;Engenheiro;3;21
3685;Fundamental;Não;3863.76;31.16;Divorciado;Empresário;3;17
3686;Médio;Não;7902.75;65.32;Solteiro;Estudante;0;1
3687;Médio;Não;9639.66;72.68;Viúvo;Empresário;0;8
3688;Médio;Não;3306.1;63.57;Solteiro;Engenheiro;2;1
3689;Pós-Graduação;Não;8291.48;39.06;Viúvo;Engenheiro;2;18
3690;Pós-Graduação;Não;6739.14;49.5;Solteiro;Estudante;3;14
3691;Médio;Sim;8748.72;31.83;Viúvo;Professor;3;9
3692;Superior;Não;1148.55;54.9;Viúvo;Outros;0;19
3693;Pós-Graduação;Não;5421.58;33.22;Solteiro;Engenheiro;3;27
3694;Superior;Não;7929.99;60.8;Viúvo;Advogado;0;4
3695;Médio;Sim;2331.98;64.89;Casado;Engenheiro;0;25
3696;Médio;Não;6386.68;48.91;Divorciado;Empresário;0;11
3697;Médio;Sim;4220.12;70.75;Solteiro;Professor;3;22
3698;Superior;Sim;2564.74;23.35;Casado;Artista;3;22
3699;Superior;Sim;9926.38;67.09;Solteiro;Outros;2;18
3700;Fundamental;Sim;9322.04;66.35;Solteiro;Estudante;3;16
3701;Médio;Não;6292.63;52.44;Viúvo;Advogado;0;7
3702;Superior;Não;1073.78;18.3;Divorciado;Estudante;0;1
3703;Fundamental;Sim;3466.62;61.45;Divorciado;Artista;1;18
3704;Fundamental;Sim;2579.64;29.34;Casado;Artista;2;21
3705;Superior;Não;2636.44;25.43;Casado;Estudante;1;27
3706;Médio;Não;9256.46;36.77;Casado;Médico;2;9
3707;Fundamental;Não;7758.17;28.57;Divorciado;Outros;2;15
3708;Médio;Sim;6375.71;21.46;Viúvo;Empresário;0;24
3709;Fundamental;Não;1758.31;78.89;Solteiro;Professor;1;25
3710;Fundamental;Não;2776.92;50.9;Divorciado;Advogado;3;13
3711;Fundamental;Sim;7302.24;57.41;Solteiro;Estudante;1;26
3712;Pós-Graduação;Sim;1205.22;39.19;Casado;Estudante;1;8
3713;Pós-Graduação;Sim;4875.44;51.48;Divorciado;Médico;2;20
3714;Pós-Graduação;Sim;8074.61;68.92;Divorciado;Estudante;3;17
3715;Superior;Não;7555.75;36.83;Divorciado;Empresário;3;20
3716;Pós-Graduação;Sim;3279.49;53.52;Solteiro;Médico;0;3
3717;Superior;Não;2273.94;34.11;Solteiro;Artista;2;20
3718;Fundamental;Sim;9553.04;55.81;Divorciado;Advogado;3;18
3719;Pós-Graduação;Sim;2345.87;44.72;Viúvo;Artista;0;10
3720;Superior;Não;5705.8;62.68;Viúvo;Empresário;0;15
3721;Médio;Sim;4657.4;54.95;Casado;Professor;2;14
3722;Fundamental;Sim;5722.41;35.97;Solteiro;Médico;2;14
3723;Superior;Sim;5787.96;22.04;Viúvo;Artista;0;6
3724;Médio;Não;4735.4;28.85;Divorciado;Engenheiro;0;11
3725;Pós-Graduação;Não;5266.01;22.24;Viúvo;Médico;0;22
3726;Superior;Sim;2601.28;31.39;Viúvo;Artista;3;12
3727;Superior;Sim;3358.44;21.25;Viúvo;Outros;2;16
3728;Médio;Não;7823.35;47.88;Solteiro;Médico;2;21
3729;Fundamental;Não;1624.86;20.14;Viúvo;Estudante;1;21
3730;Médio;Sim;6020.37;74.09;Solteiro;Outros;2;23
3731;Superior;Não;3276.9;72.61;Divorciado;Estudante;0;22
3732;Fundamental;Sim;9778.88;21.69;Divorciado;Artista;1;14
3733;Pós-Graduação;Não;8281.87;25.12;Casado;Engenheiro;3;22
3734;Fundamental;Não;9527.07;20.13;Divorciado;Médico;3;3
3735;Pós-Graduação;Sim;9364.97;39.96;Divorciado;Médico;1;9
3736;Pós-Graduação;Sim;9059.52;74.81;Solteiro;Médico;1;25
3737;Fundamental;Não;9819.68;44.79;Divorciado;Médico;2;6
3738;Médio;Não;2060.15;45.71;Divorciado;Estudante;0;15
3739;Pós-Graduação;Sim;1732.87;63.13;Casado;Artista;0;6
3740;Fundamental;Não;3114.8;70.31;Casado;Professor;1;24
3741;Superior;Sim;6101.6;38.22;Solteiro;Outros;0;24
3742;Médio;Sim;2943.17;61.52;Viúvo;Professor;2;17
3743;Superior;Não;5222.16;73.78;Viúvo;Professor;3;16
3744;Pós-Graduação;Não;6114.03;35.98;Divorciado;Engenheiro;3;10
3745;Superior;Não;6567.41;39.7;Casado;Médico;2;4
3746;Fundamental;Não;2334.83;22.15;Solteiro;Estudante;0;25
3747;Superior;Sim;8086.24;58.79;Solteiro;Artista;3;6
3748;Pós-Graduação;Sim;7512.77;41.4;Casado;Estudante;3;27
3749;Fundamental;Não;7382.51;77.26;Viúvo;Engenheiro;3;6
3750;Pós-Graduação;Sim;8275.29;49.07;Divorciado;Outros;0;19
3751;Pós-Graduação;Não;2032.78;63.86;Divorciado;Outros;0;12
3752;Pós-Graduação;Sim;8031.55;41.56;Casado;Estudante;1;20
3753;Superior;Sim;5949.15;46.36;Solteiro;Estudante;0;16
3754;Médio;Não;3516.68;38.51;Solteiro;Médico;1;23
3755;Pós-Graduação;Não;9892.32;32.92;Solteiro;Outros;0;18
3756;Superior;Não;3897.48;35.14;Viúvo;Estudante;1;3
3757;Fundamental;Sim;6097.3;33.39;Casado;Engenheiro;1;24
3758;Pós-Graduação;Sim;8153.55;63.78;Casado;Advogado;1;6
3759;Médio;Sim;3276.65;67.68;Solteiro;Empresário;0;17
3760;Superior;Não;2736.04;59.52;Solteiro;Professor;1;13
3761;Médio;Não;3074.71;71.55;Viúvo;Outros;1;21
3762;Médio;Não;6581.73;43.11;Casado;Engenheiro;3;24
3763;Médio;Sim;6671.34;24.83;Divorciado;Advogado;2;24
3764;Superior;Sim;7800.67;68.07;Viúvo;Advogado;2;22
3765;Pós-Graduação;Sim;7168.34;27.42;Solteiro;Médico;3;3
3766;Fundamental;Sim;9014.95;66.76;Casado;Advogado;3;22
3767;Pós-Graduação;Não;6785.98;28.13;Casado;Empresário;2;27
3768;Superior;Não;2939.18;32.8;Casado;Médico;3;5
3769;Fundamental;Sim;8282.35;25.54;Solteiro;Médico;3;8
3770;Fundamental;Sim;6086.25;28.32;Divorciado;Artista;1;15
3771;Médio;Sim;7380.84;31.5;Solteiro;Engenheiro;1;16
3772;Superior;Não;2543.71;19.92;Casado;Engenheiro;0;4
3773;Médio;Sim;4510.82;55.42;Divorciado;Artista;0;21
3774;Pós-Graduação;Sim;4971.61;47.19;Casado;Advogado;2;9
3775;Fundamental;Não;9063.24;38.35;Casado;Artista;3;17
3776;Superior;Não;8300.71;57.23;Viúvo;Advogado;0;20
3777;Médio;Sim;1149.96;58.17;Solteiro;Médico;1;7
3778;Pós-Graduação;Não;8501.66;76.23;Solteiro;Outros;0;21
3779;Pós-Graduação;Não;5399.97;49.52;Viúvo;Médico;1;26
3780;Pós-Graduação;Sim;2548.63;60.35;Viúvo;Artista;3;24
3781;Médio;Não;3694.35;65.38;Solteiro;Empresário;3;2
3782;Superior;Não;8356.82;54.17;Viúvo;Médico;2;8
3783;Pós-Graduação;Sim;6427.71;50.56;Solteiro;Médico;3;11
3784;Superior;Sim;3477.5;26.49;Divorciado;Advogado;0;1
3785;Superior;Sim;6632.39;41.76;Viúvo;Professor;0;13
3786;Pós-Graduação;Sim;3953.9;78.18;Divorciado;Empresário;1;16
3787;Médio;Não;6235.65;42.4;Divorciado;Engenheiro;3;2
3788;Fundamental;Não;1923.62;66.3;Solteiro;Professor;2;14
3789;Médio;Sim;7934.72;69.95;Solteiro;Empresário;1;23
3790;Fundamental;Não;4019.52;65.53;Divorciado;Médico;0;10
3791;Fundamental;Sim;7427.27;26.91;Casado;Empresário;0;25
3792;Médio;Não;6902.61;37.37;Viúvo;Engenheiro;3;16
3793;Médio;Não;9490.17;43.07;Solteiro;Professor;2;8
3794;Fundamental;Sim;6972.88;32.61;Solteiro;Estudante;1;7
3795;Pós-Graduação;Sim;9447.58;48.66;Divorciado;Artista;1;10
3796;Fundamental;Não;5483.34;69.41;Divorciado;Estudante;2;6
3797;Superior;Não;8077.73;75.86;Viúvo;Artista;2;10
3798;Médio;Sim;3153.54;36.4;Casado;Empresário;2;22
3799;Fundamental;Sim;4667.22;22.77;Solteiro;Empresário;0;7
3800;Fundamental;Não;2661.08;61.87;Viúvo;Médico;1;9
3801;Médio;Sim;8582.79;79.09;Solteiro;Empresário;1;17
3802;Fundamental;Sim;9149.27;19.43;Casado;Outros;0;9
3803;Fundamental;Sim;9743.79;55.21;Viúvo;Empresário;3;25
3804;Superior;Não;6178.64;28.32;Divorciado;Médico;2;16
3805;Pós-Graduação;Não;4396.0;28.83;Divorciado;Médico;2;27
3806;Superior;Sim;7194.13;18.26;Casado;Advogado;2;20
3807;Superior;Não;8996.11;72.27;Divorciado;Engenheiro;3;1
3808;Médio;Não;9247.58;37.65;Solteiro;Artista;3;3
3809;Superior;Sim;4770.92;76.33;Viúvo;Empresário;1;20
3810;Superior;Sim;9225.9;67.83;Divorciado;Estudante;0;11
3811;Fundamental;Sim;1046.91;26.79;Viúvo;Empresário;3;14
3812;Superior;Não;7294.24;23.5;Casado;Professor;2;20
3813;Fundamental;Sim;5104.41;62.14;Viúvo;Professor;0;16
3814;Superior;Não;9051.03;63.17;Casado;Outros;1;10
3815;Superior;Sim;9806.13;22.75;Solteiro;Estudante;1;9
3816;Fundamental;Não;5305.05;38.97;Viúvo;Engenheiro;1;12
3817;Médio;Sim;6893.8;20.67;Casado;Outros;1;5
3818;Médio;Sim;8867.45;47.99;Solteiro;Médico;1;9
3819;Pós-Graduação;Não;1217.8;26.43;Solteiro;Empresário;3;20
3820;Pós-Graduação;Não;4650.65;38.56;Solteiro;Advogado;0;19
3821;Pós-Graduação;Sim;4776.12;79.23;Solteiro;Artista;0;22
3822;Fundamental;Não;2089.77;25.4;Divorciado;Professor;3;20
3823;Médio;Sim;1563.41;31.24;Divorciado;Artista;2;11
3824;Médio;Não;6484.94;24.13;Viúvo;Empresário;1;27
3825;Fundamental;Não;2209.0;30.25;Viúvo;Engenheiro;3;18
3826;Superior;Sim;2459.39;49.83;Solteiro;Professor;2;3
3827;Médio;Não;2149.85;18.71;Solteiro;Professor;2;5
3828;Fundamental;Sim;7498.11;50.15;Solteiro;Empresário;2;25
3829;Fundamental;Não;6014.73;32.6;Viúvo;Estudante;3;3
3830;Médio;Sim;8029.22;60.76;Casado;Professor;1;11
3831;Médio;Sim;1870.53;35.5;Casado;Estudante;1;23
3832;Superior;Sim;4263.6;75.04;Divorciado;Estudante;3;13
3833;Fundamental;Sim;1179.88;54.84;Casado;Advogado;0;15
3834;Pós-Graduação;Não;5792.13;55.62;Casado;Estudante;3;23
3835;Médio;Sim;3664.03;44.44;Divorciado;Artista;1;6
3836;Pós-Graduação;Sim;9547.56;59.11;Viúvo;Empresário;1;18
3837;Fundamental;Sim;1178.27;68.87;Viúvo;Médico;2;25
3838;Superior;Não;5760.34;50.59;Casado;Estudante;2;10
3839;Fundamental;Sim;3955.93;43.74;Viúvo;Outros;0;26
3840;Superior;Não;4512.4;49.67;Viúvo;Médico;1;15
3841;Pós-Graduação;Sim;3135.74;43.07;Casado;Advogado;1;16
3842;Pós-Graduação;Não;8188.58;30.82;Divorciado;Engenheiro;2;14
3843;Fundamental;Sim;6529.52;56.94;Divorciado;Advogado;0;24
3844;Médio;Não;5879.28;49.2;Divorciado;Estudante;3;2
3845;Superior;Sim;7182.79;32.82;Viúvo;Outros;1;27
3846;Pós-Graduação;Não;3676.56;38.41;Viúvo;Engenheiro;0;25
3847;Fundamental;Não;2340.77;32.56;Solteiro;Engenheiro;1;13
3848;Fundamental;Sim;9108.03;23.09;Solteiro;Empresário;3;19
3849;Médio;Sim;6264.95;40.77;Viúvo;Engenheiro;3;16
3850;Médio;Sim;6267.72;55.98;Solteiro;Empresário;3;18
3851;Pós-Graduação;Não;4555.07;22.75;Viúvo;Engenheiro;3;20
3852;Médio;Sim;8487.98;39.6;Divorciado;Médico;0;11
3853;Médio;Não;1644.29;30.58;Viúvo;Empresário;0;4
3854;Pós-Graduação;Não;8297.29;55.57;Divorciado;Professor;0;14
3855;Fundamental;Sim;7514.76;50.49;Divorciado;Advogado;0;3
3856;Superior;Não;3449.26;65.03;Solteiro;Artista;2;10
3857;Pós-Graduação;Sim;9596.71;53.73;Viúvo;Outros;0;1
3858;Médio;Não;9251.47;61.86;Casado;Outros;3;15
3859;Fundamental;Sim;9819.58;57.85;Viúvo;Professor;0;27
3860;Fundamental;Não;5749.85;30.91;Viúvo;Médico;3;10
3861;Superior;Não;6536.74;79.5;Viúvo;Médico;0;16
3862;Fundamental;Sim;7401.61;44.69;Solteiro;Médico;0;8
3863;Pós-Graduação;Sim;7660.73;56.28;Casado;Advogado;1;25
3864;Superior;Não;9875.55;61.05;Viúvo;Professor;3;4
3865;Pós-Graduação;Sim;7661.16;60.85;Casado;Artista;3;19
3866;Superior;Sim;2704.44;51.42;Divorciado;Engenheiro;1;13
3867;Superior;Sim;6298.51;76.65;Casado;Estudante;0;7
3868;Fundamental;Sim;3577.67;22.9;Casado;Médico;2;12
3869;Superior;Não;9379.41;73.36;Divorciado;Professor;0;27
3870;Médio;Não;1092.95;25.84;Viúvo;Outros;3;13
3871;Médio;Não;6557.14;71.92;Solteiro;Engenheiro;2;6
3872;Superior;Sim;5947.64;78.53;Viúvo;Engenheiro;0;10
3873;Médio;Sim;2450.29;24.96;Casado;Professor;2;3
3874;Pós-Graduação;Sim;7152.62;20.4;Solteiro;Médico;0;1
3875;Médio;Não;5467.99;68.67;Casado;Engenheiro;1;23
3876;Superior;Sim;5590.74;18.86;Solteiro;Professor;0;4
3877;Superior;Sim;5305.89;45.16;Casado;Estudante;2;17
3878;Fundamental;Sim;8815.69;38.51;Divorciado;Professor;3;1
3879;Médio;Não;6923.13;18.62;Divorciado;Advogado;3;5
3880;Médio;Não;2728.14;27.38;Viúvo;Outros;1;10
3881;Pós-Graduação;Não;2858.2;20.32;Viúvo;Professor;2;3
3882;Fundamental;Sim;9308.23;50.15;Solteiro;Estudante;2;10
3883;Fundamental;Sim;1578.94;47.44;Solteiro;Engenheiro;2;6
3884;Pós-Graduação;Não;1904.64;33.64;Casado;Professor;3;3
3885;Superior;Não;6693.14;49.65;Solteiro;Empresário;2;4
3886;Pós-Graduação;Não;9863.15;47.11;Casado;Engenheiro;0;19
3887;Médio;Não;8901.58;79.13;Viúvo;Médico;3;23
3888;Médio;Não;8308.33;52.51;Divorciado;Professor;0;3
3889;Médio;Sim;4473.79;21.67;Viúvo;Professor;0;11
3890;Superior;Não;7412.5;30.45;Divorciado;Professor;1;20
3891;Pós-Graduação;Não;1627.08;35.65;Viúvo;Advogado;3;2
3892;Médio;Não;2307.68;43.37;Solteiro;Médico;0;8
3893;Médio;Sim;3474.63;49.36;Solteiro;Artista;1;7
3894;Pós-Graduação;Sim;8693.91;57.36;Solteiro;Médico;0;13
3895;Médio;Não;2845.07;62.93;Viúvo;Outros;0;15
3896;Médio;Sim;3310.66;51.62;Viúvo;Empresário;1;11
3897;Pós-Graduação;Sim;1328.67;72.78;Divorciado;Estudante;3;9
3898;Pós-Graduação;Sim;9056.18;40.49;Viúvo;Advogado;1;22
3899;Médio;Não;1807.83;56.48;Solteiro;Estudante;0;8
3900;Fundamental;Não;8090.31;26.16;Divorciado;Médico;3;20
3901;Superior;Não;9865.81;50.78;Viúvo;Médico;0;8
3902;Fundamental;Não;2011.87;66.23;Casado;Empresário;1;20
3903;Médio;Sim;7929.23;76.48;Solteiro;Engenheiro;3;25
3904;Fundamental;Sim;5935.51;54.66;Solteiro;Advogado;2;23
3905;Superior;Não;1275.78;55.72;Divorciado;Estudante;2;4
3906;Médio;Sim;3643.53;67.77;Viúvo;Engenheiro;2;16
3907;Superior;Sim;8674.74;63.11;Viúvo;Advogado;2;23
3908;Superior;Não;6153.44;51.43;Divorciado;Engenheiro;3;19
3909;Pós-Graduação;Não;2660.31;57.06;Viúvo;Artista;0;26
3910;Médio;Sim;9525.47;59.84;Casado;Engenheiro;0;18
3911;Médio;Não;9284.75;52.46;Solteiro;Advogado;2;1
3912;Superior;Sim;1695.53;30.3;Viúvo;Engenheiro;2;3
3913;Fundamental;Sim;4272.83;50.36;Divorciado;Outros;2;23
3914;Superior;Sim;9082.35;24.76;Solteiro;Artista;3;23
3915;Fundamental;Não;2693.59;64.24;Divorciado;Outros;3;7
3916;Pós-Graduação;Não;3263.87;72.44;Divorciado;Artista;2;9
3917;Pós-Graduação;Sim;3639.85;23.19;Casado;Médico;1;17
3918;Fundamental;Não;4572.59;35.55;Viúvo;Empresário;3;15
3919;Pós-Graduação;Sim;2700.26;57.06;Viúvo;Advogado;0;23
3920;Médio;Não;1042.17;77.46;Solteiro;Advogado;1;15
3921;Pós-Graduação;Não;1741.6;38.24;Casado;Professor;0;18
3922;Fundamental;Não;1092.08;43.46;Casado;Empresário;0;10
3923;Médio;Sim;2741.94;53.95;Divorciado;Engenheiro;1;8
3924;Pós-Graduação;Não;7874.79;19.01;Viúvo;Médico;2;1
3925;Médio;Não;6299.45;34.47;Casado;Médico;0;19
3926;Superior;Não;6958.81;24.11;Solteiro;Advogado;2;4
3927;Médio;Não;6212.97;48.14;Divorciado;Engenheiro;2;25
3928;Médio;Sim;4372.69;50.27;Viúvo;Engenheiro;3;20
3929;Superior;Não;5052.53;39.65;Divorciado;Professor;3;7
3930;Pós-Graduação;Não;5791.53;77.8;Solteiro;Professor;1;27
